Warehouse ID,Product ID,Product Name,Category,Quantity in Stock,Location,Supplier,Restock Frequency,Average Delivery Time (days),Stock Value (USD),Storage Temperature (C),Shelf Life (days),Hazardous Material,Reorder Level,Daily Sales (units),Daily Restock (units),Stock Level (units),Sales Forecast (units),Latitude,Longitude,State,timestamp
1,195,Laptop,Furniture,187.0,Los Angeles,Supplier D,Monthly,2.0,849.38,22.5,60.0,No,14.0,26.0,45,410,4,34.0522,-118.2437,CA,
5,141,T-Shirt,Groceries,428.0,Houston,Supplier A,Monthly,13.0,258.99,15.9,203.0,No,37.0,43.0,22,74,1,29.7604,-95.3698,TX,
8,140,T-Shirt,Groceries,482.0,Phoenix,Supplier B,Monthly,9.0,804.53,27.3,334.0,Yes,85.0,9.0,19,486,15,33.4484,-112.074,AZ,
8,176,Bananas,Clothing,410.0,New York,Supplier B,Quarterly,8.0,798.25,15.0,227.0,Yes,69.0,15.0,37,422,37,40.7128,-74.006,NY,
5,168,Sofa,Groceries,407.0,Chicago,Supplier D,Weekly,13.0,341.66,13.2,135.0,Yes,86.0,24.0,11,290,39,41.8781,-87.6298,IL,
9,109,Sofa,Clothing,329.0,Los Angeles,Supplier D,Weekly,4.0,700.1,16.1,304.0,No,30.0,24.0,25,290,49,34.0522,-118.2437,CA,
1,109,Bananas,Clothing,357.0,New York,Supplier B,Weekly,2.0,296.96,21.5,125.0,No,58.0,35.0,35,19,38,40.7128,-74.006,NY,
4,190,Bananas,Footwear,8.0,Chicago,Supplier A,Monthly,13.0,79.57,26.0,199.0,No,65.0,48.0,5,259,45,41.8781,-87.6298,IL,
3,159,Laptop,Electronics,53.0,Los Angeles,Supplier B,Quarterly,14.0,509.75,0.7,59.0,Yes,66.0,41.0,45,116,24,34.0522,-118.2437,CA,
2,150,Bananas,Clothing,398.0,Houston,Supplier B,Weekly,6.0,443.94,-2.0,311.0,No,94.0,25.0,31,292,23,29.7604,-95.3698,TX,
8,120,T-Shirt,Clothing,199.0,Los Angeles,Supplier A,Quarterly,1.0,146.77,-8.6,190.0,Yes,70.0,26.0,14,260,47,34.0522,-118.2437,CA,
7,107,Sneakers,Footwear,391.0,Chicago,Supplier B,Weekly,7.0,495.65,4.8,335.0,Yes,47.0,23.0,13,378,7,41.8781,-87.6298,IL,
9,164,T-Shirt,Clothing,137.0,Houston,Supplier D,Monthly,1.0,949.88,23.8,140.0,No,82.0,6.0,34,154,31,29.7604,-95.3698,TX,
2,191,Bananas,Furniture,259.0,Phoenix,Supplier D,Weekly,13.0,734.08,-7.2,241.0,Yes,11.0,41.0,34,203,7,33.4484,-112.074,AZ,
4,177,Sofa,Electronics,334.0,Los Angeles,Supplier B,Weekly,6.0,741.48,11.5,225.0,Yes,12.0,27.0,18,131,13,34.0522,-118.2437,CA,
6,184,T-Shirt,Furniture,401.0,New York,Supplier D,Monthly,5.0,759.98,17.8,125.0,No,52.0,19.0,6,128,4,40.7128,-74.006,NY,
3,129,Sofa,Groceries,498.0,Houston,Supplier C,Monthly,12.0,747.19,23.5,167.0,Yes,83.0,31.0,42,433,18,29.7604,-95.3698,TX,
8,184,T-Shirt,Electronics,172.0,Houston,Supplier B,Weekly,10.0,29.7,13.3,307.0,No,44.0,38.0,21,265,40,29.7604,-95.3698,TX,
3,148,Sofa,Groceries,86.0,Phoenix,Supplier C,Quarterly,14.0,925.44,-2.5,339.0,No,82.0,43.0,40,302,19,33.4484,-112.074,AZ,
2,108,T-Shirt,Clothing,46.0,Los Angeles,Supplier B,Monthly,3.0,831.84,28.6,208.0,No,49.0,32.0,5,450,16,34.0522,-118.2437,CA,
3,116,Sofa,Footwear,346.0,New York,Supplier B,Weekly,6.0,281.83,-6.2,263.0,Yes,94.0,2.0,2,270,18,40.7128,-74.006,NY,
6,168,Sneakers,Furniture,186.0,Phoenix,Supplier C,Monthly,4.0,557.22,20.8,278.0,No,67.0,18.0,6,3,16,33.4484,-112.074,AZ,
2,157,Laptop,Groceries,156.0,Los Angeles,Supplier B,Quarterly,14.0,618.86,-6.5,161.0,No,43.0,28.0,8,258,48,34.0522,-118.2437,CA,
8,156,T-Shirt,Clothing,493.0,New York,Supplier D,Weekly,12.0,140.63,-4.3,278.0,No,34.0,7.0,2,342,31,40.7128,-74.006,NY,
1,161,Sneakers,Furniture,398.0,New York,Supplier C,Weekly,6.0,261.42,25.9,322.0,Yes,65.0,23.0,23,477,25,40.7128,-74.006,NY,
7,194,Laptop,Furniture,9.0,Chicago,Supplier B,Quarterly,4.0,33.02,20.1,92.0,Yes,41.0,36.0,20,417,2,41.8781,-87.6298,IL,
2,151,T-Shirt,Groceries,115.0,New York,Supplier D,Quarterly,1.0,865.31,4.6,336.0,Yes,31.0,24.0,4,100,46,40.7128,-74.006,NY,
6,160,Sneakers,Clothing,154.0,Los Angeles,Supplier C,Weekly,5.0,34.66,15.5,286.0,No,98.0,28.0,15,394,28,34.0522,-118.2437,CA,
2,139,Sneakers,Footwear,130.0,Phoenix,Supplier C,Quarterly,8.0,325.51,8.3,277.0,No,74.0,25.0,30,367,16,33.4484,-112.074,AZ,
2,137,Sneakers,Groceries,331.0,Phoenix,Supplier D,Quarterly,6.0,87.46,-7.3,293.0,No,30.0,39.0,20,53,36,33.4484,-112.074,AZ,
8,142,Bananas,Furniture,81.0,Chicago,Supplier B,Weekly,10.0,783.59,18.8,208.0,Yes,89.0,49.0,24,428,45,41.8781,-87.6298,IL,
2,162,Sofa,Furniture,384.0,Los Angeles,Supplier B,Monthly,9.0,925.73,20.5,344.0,No,30.0,4.0,9,166,40,34.0522,-118.2437,CA,
7,118,Laptop,Electronics,290.0,New York,Supplier C,Quarterly,4.0,567.19,25.3,330.0,No,37.0,45.0,21,149,35,40.7128,-74.006,NY,
3,199,Sofa,Clothing,147.0,Chicago,Supplier A,Monthly,10.0,148.17,11.6,194.0,Yes,28.0,19.0,38,479,24,41.8781,-87.6298,IL,
8,149,Sofa,Electronics,295.0,Houston,Supplier B,Monthly,9.0,562.58,16.9,120.0,Yes,23.0,4.0,41,163,35,29.7604,-95.3698,TX,
7,132,Sofa,Footwear,466.0,Los Angeles,Supplier B,Monthly,8.0,772.64,7.5,351.0,No,96.0,13.0,13,451,30,34.0522,-118.2437,CA,
8,112,Sneakers,Groceries,269.0,Chicago,Supplier D,Quarterly,3.0,721.23,2.8,221.0,No,33.0,1.0,5,83,37,41.8781,-87.6298,IL,
7,177,Sofa,Furniture,133.0,Phoenix,Supplier A,Weekly,14.0,744.3,6.5,321.0,No,29.0,34.0,46,22,11,33.4484,-112.074,AZ,
6,196,Bananas,Clothing,50.0,Chicago,Supplier A,Weekly,6.0,286.38,26.5,105.0,Yes,41.0,7.0,14,20,45,41.8781,-87.6298,IL,
7,161,T-Shirt,Furniture,23.0,Houston,Supplier C,Weekly,4.0,83.0,-3.4,335.0,Yes,83.0,25.0,7,356,34,29.7604,-95.3698,TX,
5,192,Sneakers,Electronics,378.0,Los Angeles,Supplier D,Weekly,1.0,157.47,-0.1,128.0,No,61.0,23.0,6,211,38,34.0522,-118.2437,CA,
7,142,Laptop,Electronics,376.0,Chicago,Supplier D,Weekly,9.0,955.95,14.2,124.0,Yes,74.0,30.0,12,366,39,41.8781,-87.6298,IL,
1,148,T-Shirt,Groceries,88.0,New York,Supplier B,Weekly,4.0,617.38,-5.3,210.0,Yes,61.0,49.0,46,324,24,40.7128,-74.006,NY,
1,135,T-Shirt,Clothing,413.0,Los Angeles,Supplier C,Monthly,11.0,730.62,25.7,183.0,No,67.0,7.0,16,352,29,34.0522,-118.2437,CA,
9,109,T-Shirt,Clothing,112.0,Chicago,Supplier B,Monthly,14.0,900.07,-8.1,353.0,No,88.0,45.0,32,8,4,41.8781,-87.6298,IL,
5,194,Sofa,Groceries,111.0,Chicago,Supplier A,Monthly,5.0,854.23,20.2,141.0,Yes,19.0,17.0,42,307,41,41.8781,-87.6298,IL,
5,105,Sofa,Electronics,72.0,Los Angeles,Supplier D,Quarterly,3.0,226.22,4.9,200.0,Yes,79.0,33.0,11,154,30,34.0522,-118.2437,CA,
3,156,Sneakers,Electronics,154.0,Phoenix,Supplier C,Quarterly,4.0,67.48,-8.0,282.0,Yes,24.0,2.0,4,51,14,33.4484,-112.074,AZ,
5,100,Sofa,Electronics,463.0,New York,Supplier B,Quarterly,13.0,925.88,23.7,151.0,Yes,56.0,38.0,29,246,24,40.7128,-74.006,NY,
3,170,Sofa,Furniture,57.0,Los Angeles,Supplier B,Weekly,9.0,981.85,15.6,234.0,No,19.0,44.0,34,449,38,34.0522,-118.2437,CA,
9,157,Sofa,Footwear,257.0,New York,Supplier A,Monthly,7.0,571.67,-9.6,274.0,Yes,30.0,13.0,9,154,34,40.7128,-74.006,NY,
9,190,Sneakers,Electronics,156.0,New York,Supplier D,Quarterly,8.0,889.52,0.7,156.0,No,28.0,32.0,10,246,36,40.7128,-74.006,NY,
6,120,Sneakers,Footwear,113.0,Los Angeles,Supplier A,Monthly,3.0,239.5,4.1,344.0,Yes,77.0,22.0,8,303,15,34.0522,-118.2437,CA,
1,191,Bananas,Footwear,318.0,Chicago,Supplier B,Weekly,3.0,119.93,2.9,75.0,No,31.0,9.0,36,43,35,41.8781,-87.6298,IL,
7,179,Bananas,Clothing,47.0,Phoenix,Supplier D,Monthly,14.0,504.82,9.9,325.0,Yes,72.0,17.0,32,393,29,33.4484,-112.074,AZ,
7,155,Bananas,Groceries,238.0,New York,Supplier D,Weekly,7.0,813.07,11.1,265.0,No,47.0,18.0,45,163,36,40.7128,-74.006,NY,
4,186,Bananas,Furniture,334.0,New York,Supplier A,Quarterly,8.0,658.11,5.9,170.0,No,24.0,40.0,6,466,4,40.7128,-74.006,NY,
8,119,T-Shirt,Footwear,106.0,Chicago,Supplier D,Weekly,14.0,640.95,3.3,150.0,No,79.0,40.0,6,147,15,41.8781,-87.6298,IL,
6,153,T-Shirt,Furniture,482.0,Los Angeles,Supplier A,Weekly,5.0,27.28,10.2,38.0,Yes,84.0,27.0,27,432,11,34.0522,-118.2437,CA,
4,124,Bananas,Clothing,187.0,Phoenix,Supplier D,Monthly,1.0,324.32,-8.7,95.0,Yes,53.0,11.0,2,336,49,33.4484,-112.074,AZ,
4,127,Bananas,Electronics,159.0,New York,Supplier D,Weekly,3.0,940.1,15.8,338.0,Yes,39.0,28.0,9,156,15,40.7128,-74.006,NY,
2,104,Laptop,Footwear,198.0,New York,Supplier C,Quarterly,5.0,142.93,14.2,110.0,Yes,33.0,8.0,38,3,21,40.7128,-74.006,NY,
2,120,T-Shirt,Groceries,382.0,Los Angeles,Supplier D,Quarterly,3.0,729.1,1.2,289.0,No,95.0,18.0,5,146,35,34.0522,-118.2437,CA,
4,117,Laptop,Clothing,177.0,Chicago,Supplier B,Weekly,14.0,761.72,-2.8,134.0,Yes,55.0,13.0,34,269,23,41.8781,-87.6298,IL,
5,146,Laptop,Furniture,261.0,Houston,Supplier C,Monthly,1.0,735.5,-7.1,126.0,No,13.0,33.0,14,411,10,29.7604,-95.3698,TX,
8,169,Sofa,Electronics,287.0,Chicago,Supplier A,Quarterly,7.0,989.39,13.5,219.0,No,15.0,15.0,10,244,4,41.8781,-87.6298,IL,
6,156,Sneakers,Furniture,293.0,New York,Supplier B,Quarterly,1.0,415.12,12.8,224.0,Yes,47.0,22.0,47,296,45,40.7128,-74.006,NY,
4,192,T-Shirt,Groceries,335.0,New York,Supplier A,Weekly,10.0,685.37,11.3,363.0,No,35.0,38.0,49,295,25,40.7128,-74.006,NY,
7,118,Bananas,Footwear,143.0,Phoenix,Supplier A,Weekly,13.0,201.72,29.4,112.0,No,28.0,30.0,7,314,2,33.4484,-112.074,AZ,
8,196,Bananas,Groceries,308.0,Chicago,Supplier B,Quarterly,6.0,405.71,11.3,280.0,Yes,11.0,6.0,20,57,38,41.8781,-87.6298,IL,
2,164,Sneakers,Furniture,491.0,Houston,Supplier A,Weekly,6.0,496.64,18.9,99.0,Yes,77.0,45.0,11,280,19,29.7604,-95.3698,TX,
7,102,T-Shirt,Furniture,197.0,Phoenix,Supplier C,Weekly,14.0,222.68,-5.5,321.0,No,78.0,34.0,13,477,24,33.4484,-112.074,AZ,
2,141,Bananas,Groceries,476.0,Houston,Supplier B,Quarterly,7.0,907.74,2.0,217.0,Yes,56.0,19.0,17,119,8,29.7604,-95.3698,TX,
2,120,Bananas,Groceries,225.0,Phoenix,Supplier A,Monthly,12.0,719.04,1.0,170.0,No,38.0,49.0,37,22,6,33.4484,-112.074,AZ,
8,198,Sofa,Groceries,395.0,Chicago,Supplier A,Monthly,11.0,290.92,13.0,169.0,Yes,73.0,33.0,44,51,20,41.8781,-87.6298,IL,
2,139,Laptop,Electronics,43.0,New York,Supplier D,Quarterly,1.0,143.61,3.2,104.0,Yes,89.0,14.0,36,474,14,40.7128,-74.006,NY,
9,166,Bananas,Furniture,454.0,Houston,Supplier D,Weekly,11.0,294.99,15.6,129.0,No,21.0,48.0,33,212,40,29.7604,-95.3698,TX,
1,124,T-Shirt,Clothing,151.0,Chicago,Supplier A,Quarterly,3.0,626.76,17.6,174.0,Yes,94.0,47.0,10,216,6,41.8781,-87.6298,IL,
9,154,Sneakers,Electronics,296.0,Houston,Supplier B,Quarterly,12.0,828.14,-8.7,204.0,Yes,82.0,41.0,34,76,12,29.7604,-95.3698,TX,
1,183,Sofa,Electronics,63.0,Chicago,Supplier C,Weekly,9.0,508.14,15.6,338.0,Yes,20.0,19.0,45,466,41,41.8781,-87.6298,IL,
2,151,T-Shirt,Electronics,130.0,Phoenix,Supplier A,Monthly,2.0,111.47,-5.3,250.0,No,17.0,40.0,13,495,7,33.4484,-112.074,AZ,
6,143,Sofa,Clothing,255.0,Chicago,Supplier A,Monthly,14.0,256.82,8.6,352.0,No,69.0,15.0,25,204,45,41.8781,-87.6298,IL,
6,197,Laptop,Groceries,463.0,Phoenix,Supplier A,Weekly,5.0,351.69,19.1,39.0,Yes,35.0,10.0,44,166,30,33.4484,-112.074,AZ,
1,184,Bananas,Furniture,343.0,New York,Supplier D,Quarterly,3.0,639.77,18.1,75.0,No,41.0,2.0,33,480,16,40.7128,-74.006,NY,
7,155,T-Shirt,Footwear,214.0,Phoenix,Supplier B,Weekly,12.0,254.18,2.0,146.0,No,48.0,2.0,10,383,8,33.4484,-112.074,AZ,
8,154,Sneakers,Footwear,73.0,Los Angeles,Supplier A,Quarterly,12.0,241.59,0.9,33.0,No,13.0,21.0,24,61,14,34.0522,-118.2437,CA,
2,186,Laptop,Furniture,431.0,New York,Supplier D,Weekly,13.0,293.34,7.6,342.0,Yes,98.0,12.0,5,305,48,40.7128,-74.006,NY,
8,169,Laptop,Clothing,104.0,Chicago,Supplier A,Weekly,5.0,596.6,-2.5,267.0,Yes,53.0,10.0,10,279,20,41.8781,-87.6298,IL,
9,176,Sofa,Footwear,158.0,Chicago,Supplier A,Monthly,7.0,497.7,29.0,323.0,Yes,92.0,12.0,39,260,28,41.8781,-87.6298,IL,
6,186,Laptop,Electronics,272.0,Los Angeles,Supplier B,Monthly,1.0,843.22,3.8,60.0,No,44.0,39.0,47,76,6,34.0522,-118.2437,CA,
5,172,T-Shirt,Footwear,315.0,Chicago,Supplier D,Weekly,3.0,700.95,26.9,159.0,No,60.0,2.0,27,209,30,41.8781,-87.6298,IL,
9,180,Sofa,Furniture,238.0,New York,Supplier C,Weekly,11.0,670.15,26.3,270.0,Yes,60.0,1.0,36,469,4,40.7128,-74.006,NY,
9,165,Laptop,Electronics,303.0,New York,Supplier B,Monthly,13.0,163.1,4.6,110.0,Yes,38.0,2.0,33,37,36,40.7128,-74.006,NY,
1,118,Sneakers,Footwear,372.0,Phoenix,Supplier C,Quarterly,6.0,64.68,0.2,54.0,Yes,87.0,23.0,28,93,3,33.4484,-112.074,AZ,
3,182,T-Shirt,Furniture,158.0,Houston,Supplier D,Monthly,7.0,514.9,20.8,290.0,Yes,94.0,28.0,40,134,10,29.7604,-95.3698,TX,
9,106,Sneakers,Clothing,109.0,Chicago,Supplier D,Quarterly,10.0,80.93,-0.8,77.0,No,45.0,17.0,43,239,38,41.8781,-87.6298,IL,
2,162,Sneakers,Furniture,9.0,Los Angeles,Supplier C,Monthly,3.0,370.38,10.8,81.0,Yes,87.0,40.0,3,412,27,34.0522,-118.2437,CA,
4,141,Sofa,Clothing,321.0,New York,Supplier D,Monthly,4.0,35.85,-5.6,359.0,No,69.0,21.0,31,136,18,40.7128,-74.006,NY,
4,141,Bananas,Electronics,59.0,New York,Supplier B,Quarterly,6.0,185.04,5.4,178.0,Yes,24.0,44.0,29,223,45,40.7128,-74.006,NY,
2,158,Sofa,Furniture,358.0,New York,Supplier A,Weekly,5.0,119.26,-6.9,128.0,Yes,60.0,34.0,44,148,11,40.7128,-74.006,NY,
3,119,T-Shirt,Groceries,192.0,Houston,Supplier C,Monthly,11.0,802.98,1.3,96.0,No,59.0,9.0,45,400,36,29.7604,-95.3698,TX,
3,172,T-Shirt,Groceries,136.0,Houston,Supplier A,Monthly,9.0,352.66,16.6,239.0,Yes,64.0,17.0,44,397,40,29.7604,-95.3698,TX,
1,116,Sofa,Groceries,251.0,Chicago,Supplier C,Monthly,13.0,88.06,29.7,277.0,Yes,21.0,49.0,42,252,35,41.8781,-87.6298,IL,
6,126,Bananas,Groceries,379.0,Los Angeles,Supplier A,Weekly,12.0,272.83,0.2,148.0,No,59.0,42.0,21,79,44,34.0522,-118.2437,CA,
8,146,Sofa,Groceries,436.0,Houston,Supplier A,Monthly,1.0,685.98,8.9,257.0,No,71.0,45.0,32,244,13,29.7604,-95.3698,TX,
3,101,T-Shirt,Clothing,146.0,Phoenix,Supplier B,Weekly,13.0,748.18,7.9,132.0,Yes,14.0,32.0,28,318,23,33.4484,-112.074,AZ,
5,162,Bananas,Furniture,347.0,Houston,Supplier A,Monthly,5.0,128.67,-2.6,318.0,No,36.0,5.0,21,461,43,29.7604,-95.3698,TX,
1,161,T-Shirt,Electronics,466.0,New York,Supplier C,Quarterly,11.0,780.78,14.4,269.0,No,88.0,14.0,47,367,9,40.7128,-74.006,NY,
7,199,Bananas,Groceries,352.0,Los Angeles,Supplier A,Monthly,1.0,376.85,19.0,261.0,Yes,99.0,46.0,35,450,4,34.0522,-118.2437,CA,
1,118,Bananas,Groceries,58.0,Chicago,Supplier D,Monthly,8.0,682.59,-4.1,319.0,Yes,18.0,47.0,30,120,43,41.8781,-87.6298,IL,
9,116,Sofa,Electronics,177.0,Houston,Supplier A,Weekly,7.0,674.79,20.3,183.0,Yes,44.0,25.0,47,309,40,29.7604,-95.3698,TX,
8,168,Sofa,Electronics,288.0,New York,Supplier A,Weekly,5.0,795.66,18.0,199.0,No,22.0,22.0,17,122,31,40.7128,-74.006,NY,
7,138,Sofa,Groceries,245.0,Phoenix,Supplier D,Weekly,6.0,700.21,-2.1,188.0,No,53.0,5.0,29,212,3,33.4484,-112.074,AZ,
7,181,Bananas,Clothing,48.0,Phoenix,Supplier D,Quarterly,4.0,48.48,16.0,142.0,Yes,55.0,38.0,48,284,36,33.4484,-112.074,AZ,
5,170,Bananas,Electronics,301.0,Chicago,Supplier C,Quarterly,9.0,524.29,5.7,80.0,Yes,77.0,9.0,2,254,17,41.8781,-87.6298,IL,
5,180,T-Shirt,Furniture,438.0,Chicago,Supplier D,Weekly,14.0,174.52,17.2,65.0,Yes,86.0,31.0,33,18,16,41.8781,-87.6298,IL,
5,138,Sneakers,Furniture,356.0,Houston,Supplier D,Quarterly,3.0,970.26,9.8,42.0,Yes,83.0,41.0,4,263,39,29.7604,-95.3698,TX,
1,135,Sofa,Clothing,100.0,Chicago,Supplier C,Weekly,2.0,263.28,-8.1,247.0,No,62.0,21.0,49,277,2,41.8781,-87.6298,IL,
8,139,T-Shirt,Footwear,213.0,New York,Supplier C,Quarterly,7.0,425.91,21.5,272.0,Yes,10.0,36.0,39,41,5,40.7128,-74.006,NY,
1,144,T-Shirt,Clothing,302.0,New York,Supplier A,Weekly,13.0,204.74,12.2,252.0,No,20.0,1.0,25,423,33,40.7128,-74.006,NY,
4,103,Laptop,Groceries,480.0,New York,Supplier B,Weekly,2.0,143.24,19.0,237.0,No,59.0,22.0,5,457,13,40.7128,-74.006,NY,
9,124,Sofa,Footwear,415.0,Houston,Supplier C,Quarterly,13.0,604.92,-5.0,298.0,Yes,18.0,23.0,4,364,12,29.7604,-95.3698,TX,
9,168,T-Shirt,Groceries,165.0,Houston,Supplier D,Monthly,6.0,498.25,18.9,251.0,No,47.0,23.0,29,394,19,29.7604,-95.3698,TX,
5,129,Laptop,Furniture,400.0,Chicago,Supplier A,Weekly,11.0,380.91,6.5,317.0,No,96.0,15.0,37,31,22,41.8781,-87.6298,IL,
4,175,Sofa,Electronics,430.0,Houston,Supplier D,Weekly,8.0,94.56,22.0,41.0,No,22.0,46.0,8,298,40,29.7604,-95.3698,TX,
3,167,Bananas,Groceries,126.0,New York,Supplier C,Monthly,3.0,738.6,14.0,216.0,Yes,14.0,1.0,20,461,8,40.7128,-74.006,NY,
3,187,Laptop,Furniture,302.0,Los Angeles,Supplier B,Weekly,3.0,15.8,4.2,198.0,Yes,34.0,6.0,41,453,44,34.0522,-118.2437,CA,
5,128,Bananas,Clothing,462.0,New York,Supplier A,Weekly,3.0,463.08,-1.9,322.0,Yes,19.0,40.0,6,315,4,40.7128,-74.006,NY,
1,172,Sneakers,Groceries,121.0,Los Angeles,Supplier C,Quarterly,1.0,636.25,22.6,353.0,Yes,14.0,35.0,36,118,7,34.0522,-118.2437,CA,
5,167,Sneakers,Furniture,88.0,Chicago,Supplier C,Monthly,9.0,436.4,12.4,135.0,Yes,31.0,17.0,32,360,48,41.8781,-87.6298,IL,
6,150,Sneakers,Electronics,217.0,Phoenix,Supplier D,Weekly,5.0,134.95,29.5,205.0,Yes,51.0,23.0,5,234,22,33.4484,-112.074,AZ,
7,123,Sneakers,Groceries,61.0,Houston,Supplier B,Weekly,9.0,780.47,4.9,70.0,No,98.0,20.0,40,422,18,29.7604,-95.3698,TX,
9,113,T-Shirt,Furniture,302.0,Houston,Supplier C,Monthly,5.0,330.7,17.4,341.0,No,29.0,28.0,20,43,6,29.7604,-95.3698,TX,
3,168,Sneakers,Groceries,179.0,New York,Supplier D,Monthly,7.0,143.41,14.9,354.0,No,37.0,37.0,45,228,4,40.7128,-74.006,NY,
2,117,T-Shirt,Electronics,190.0,New York,Supplier A,Quarterly,1.0,554.76,15.5,278.0,No,30.0,18.0,4,386,41,40.7128,-74.006,NY,
3,141,T-Shirt,Groceries,163.0,Los Angeles,Supplier D,Quarterly,9.0,28.98,19.5,296.0,No,20.0,7.0,39,134,45,34.0522,-118.2437,CA,
9,156,Sofa,Groceries,81.0,Houston,Supplier A,Quarterly,1.0,330.82,-4.4,251.0,No,78.0,49.0,22,333,12,29.7604,-95.3698,TX,
7,182,T-Shirt,Furniture,494.0,Chicago,Supplier D,Weekly,4.0,753.14,12.0,142.0,No,46.0,47.0,33,157,48,41.8781,-87.6298,IL,
9,111,T-Shirt,Footwear,170.0,New York,Supplier B,Monthly,7.0,913.58,10.4,313.0,No,58.0,20.0,31,492,37,40.7128,-74.006,NY,
2,181,Sneakers,Groceries,301.0,Houston,Supplier D,Quarterly,11.0,595.81,3.7,307.0,Yes,78.0,24.0,41,206,2,29.7604,-95.3698,TX,
5,116,T-Shirt,Footwear,374.0,Phoenix,Supplier B,Monthly,12.0,225.44,7.4,232.0,Yes,42.0,16.0,29,414,3,33.4484,-112.074,AZ,
4,129,Bananas,Clothing,196.0,Los Angeles,Supplier B,Weekly,9.0,227.8,10.8,291.0,No,54.0,13.0,5,89,45,34.0522,-118.2437,CA,
2,187,Sneakers,Groceries,203.0,New York,Supplier A,Weekly,1.0,607.83,2.8,311.0,No,17.0,28.0,10,424,21,40.7128,-74.006,NY,
9,174,Laptop,Footwear,47.0,New York,Supplier D,Monthly,12.0,412.69,1.7,173.0,Yes,15.0,7.0,11,99,39,40.7128,-74.006,NY,
9,198,Sneakers,Clothing,463.0,Chicago,Supplier D,Monthly,14.0,185.49,19.5,272.0,Yes,24.0,15.0,37,37,13,41.8781,-87.6298,IL,
6,122,T-Shirt,Furniture,158.0,New York,Supplier D,Quarterly,13.0,789.52,-7.3,299.0,Yes,24.0,23.0,22,374,48,40.7128,-74.006,NY,
6,180,Bananas,Groceries,408.0,Houston,Supplier B,Monthly,11.0,208.24,2.5,64.0,No,18.0,23.0,24,391,14,29.7604,-95.3698,TX,
8,100,Sneakers,Furniture,194.0,Houston,Supplier C,Quarterly,13.0,328.42,16.1,327.0,No,70.0,31.0,21,434,30,29.7604,-95.3698,TX,
6,178,Bananas,Clothing,427.0,Houston,Supplier D,Monthly,6.0,70.82,-1.6,82.0,Yes,65.0,5.0,36,486,18,29.7604,-95.3698,TX,
1,131,Laptop,Furniture,418.0,Phoenix,Supplier D,Monthly,11.0,704.36,12.9,179.0,No,14.0,27.0,16,402,13,33.4484,-112.074,AZ,
4,108,Laptop,Furniture,279.0,Phoenix,Supplier C,Monthly,10.0,282.53,2.1,42.0,No,35.0,44.0,2,392,14,33.4484,-112.074,AZ,
7,114,Sofa,Electronics,317.0,New York,Supplier A,Weekly,11.0,240.54,23.7,296.0,Yes,96.0,10.0,15,199,41,40.7128,-74.006,NY,
2,127,Sofa,Clothing,479.0,Phoenix,Supplier D,Weekly,5.0,310.32,4.0,126.0,Yes,89.0,42.0,41,482,40,33.4484,-112.074,AZ,
9,123,Sneakers,Furniture,421.0,Phoenix,Supplier C,Weekly,3.0,875.39,-0.8,115.0,Yes,66.0,7.0,49,356,25,33.4484,-112.074,AZ,
8,159,Sofa,Footwear,269.0,Chicago,Supplier D,Quarterly,10.0,522.84,11.2,338.0,No,44.0,32.0,26,55,37,41.8781,-87.6298,IL,
8,134,Bananas,Clothing,481.0,Phoenix,Supplier B,Quarterly,2.0,166.31,-4.6,294.0,Yes,19.0,23.0,30,105,27,33.4484,-112.074,AZ,
7,185,Sofa,Electronics,199.0,Los Angeles,Supplier C,Weekly,1.0,776.74,21.9,100.0,Yes,89.0,47.0,2,432,23,34.0522,-118.2437,CA,
4,126,Bananas,Groceries,224.0,Los Angeles,Supplier B,Weekly,2.0,216.37,17.2,46.0,Yes,30.0,9.0,29,243,7,34.0522,-118.2437,CA,
2,182,Sofa,Furniture,263.0,Los Angeles,Supplier C,Monthly,12.0,418.35,20.8,218.0,No,21.0,29.0,6,74,48,34.0522,-118.2437,CA,
3,175,Sofa,Footwear,426.0,New York,Supplier A,Monthly,13.0,572.4,6.0,39.0,No,18.0,27.0,1,314,10,40.7128,-74.006,NY,
6,119,Sofa,Electronics,166.0,Houston,Supplier B,Quarterly,4.0,588.6,23.4,195.0,No,25.0,38.0,40,104,25,29.7604,-95.3698,TX,
5,164,T-Shirt,Clothing,180.0,Chicago,Supplier D,Quarterly,6.0,78.34,9.7,68.0,Yes,82.0,21.0,11,221,35,41.8781,-87.6298,IL,
8,184,T-Shirt,Furniture,428.0,New York,Supplier C,Monthly,12.0,838.44,-6.2,248.0,No,63.0,43.0,23,16,24,40.7128,-74.006,NY,
6,148,Sofa,Electronics,192.0,Houston,Supplier D,Quarterly,5.0,484.64,-1.0,123.0,No,32.0,6.0,26,409,49,29.7604,-95.3698,TX,
6,100,Bananas,Electronics,397.0,Chicago,Supplier A,Weekly,14.0,989.37,18.4,187.0,Yes,48.0,26.0,31,29,42,41.8781,-87.6298,IL,
1,109,Sneakers,Footwear,216.0,Chicago,Supplier C,Monthly,4.0,720.27,25.9,63.0,No,97.0,20.0,15,264,11,41.8781,-87.6298,IL,
4,146,Laptop,Groceries,284.0,Chicago,Supplier A,Monthly,8.0,992.64,-6.2,318.0,No,31.0,15.0,9,468,20,41.8781,-87.6298,IL,
